country,year,indicator_name,indicator_value,subnational,remarks,source,source_url
Laos,2016,Share of Female Graduates by Field_Health and welfare,63.397,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2015,Share of Female Graduates by Field_Health and welfare,61.969,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2014,Share of Female Graduates by Field_Health and welfare,64.898,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2013,Share of Female Graduates by Field_Health and welfare,59.776,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2012,Share of Female Graduates by Field_Health and welfare,60.618,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2011,Share of Female Graduates by Field_Health and welfare,58.848,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2009,Share of Female Graduates by Field_Health and welfare,53.299,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2006,Share of Female Graduates by Field_Health and welfare,56.25,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2005,Share of Female Graduates by Field_Health and welfare,58.273,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2004,Share of Female Graduates by Field_Health and welfare,61.429,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2001,Share of Female Graduates by Field_Health and welfare,48.066,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2000,Share of Female Graduates by Field_Health and welfare,44.521,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,1999,Share of Female Graduates by Field_Health and welfare,46,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2018,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",55,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2017,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",48.521,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2016,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",42.5,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2015,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",41.053,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2012,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",50.237,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2009,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",42.386,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2005,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",41.25,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2004,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",45.122,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2001,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",34.409,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,1999,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",39.597,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2018,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",28.95,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2017,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",25.153,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2016,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",22.427,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2015,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",23.209,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2012,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",17.619,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2011,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",18.528,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2009,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",16.571,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2005,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",13.219,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2004,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",21.317,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2001,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",15.603,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,1999,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",20.051,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2018,Share of Female Graduates by Field_Services,63.125,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2017,Share of Female Graduates by Field_Services,65.916,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2016,Share of Female Graduates by Field_Services,54.198,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2015,Share of Female Graduates by Field_Services,57.5,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2014,Share of Female Graduates by Field_Services,60.447,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2013,Share of Female Graduates by Field_Services,57.61,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2012,Share of Female Graduates by Field_Services,64.648,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2011,Share of Female Graduates by Field_Services,69.213,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2009,Share of Female Graduates by Field_Services,26.796,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2006,Share of Female Graduates by Field_Services,19.62,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2005,Share of Female Graduates by Field_Services,14.706,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2004,Share of Female Graduates by Field_Services,14.437,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2001,Share of Female Graduates by Field_Services,18.868,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2000,Share of Female Graduates by Field_Services,16.667,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,1999,Share of Female Graduates by Field_Services,4.301,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2018,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",48.043,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2017,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",50.904,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2016,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",44.414,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2015,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",41.87,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2012,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",44.898,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2009,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",34.545,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2006,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",39.216,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2005,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",44.595,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2004,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",46.032,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2001,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",34.783,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,1999,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",39.13,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2006,Share of Female Graduates by Field_Unknown or unspecified fields,46.626,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Laos,2001,Share of Female Graduates by Field_Unknown or unspecified fields,46.448,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",47.67,,,,
Malaysia,2015,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",52.425,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",51.972,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",51.754,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",54.422,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",54.596,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",58.58,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",62.716,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",58.132,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",61.246,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",76.739,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",76.447,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,Share of Female Graduates by Field_Arts and Humanities,63.424,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,Share of Female Graduates by Field_Arts and Humanities,59.651,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,Share of Female Graduates by Field_Arts and Humanities,60.939,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,Share of Female Graduates by Field_Arts and Humanities,61.787,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,Share of Female Graduates by Field_Arts and Humanities,52.926,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,Share of Female Graduates by Field_Arts and Humanities,63.757,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,Share of Female Graduates by Field_Arts and Humanities,64.311,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,Share of Female Graduates by Field_Arts and Humanities,67.563,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,Share of Female Graduates by Field_Arts and Humanities,66.339,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,Share of Female Graduates by Field_Arts and Humanities,64.592,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,Share of Female Graduates by Field_Arts and Humanities,63.155,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,Share of Female Graduates by Field_Arts and Humanities,61.023,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,Share of Female Graduates by Field_Education,69.732,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,Share of Female Graduates by Field_Education,73.464,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,Share of Female Graduates by Field_Education,65.206,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,Share of Female Graduates by Field_Education,62.724,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,Share of Female Graduates by Field_Education,67.385,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,Share of Female Graduates by Field_Education,71.207,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,Share of Female Graduates by Field_Education,70.019,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,Share of Female Graduates by Field_Education,71.847,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,Share of Female Graduates by Field_Education,70.598,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,Share of Female Graduates by Field_Education,67.817,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,Share of Female Graduates by Field_Education,70.008,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,"Share of Female Graduates by Field_Engineering, manufacturing and construction",27.052,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,"Share of Female Graduates by Field_Engineering, manufacturing and construction",32.48,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,"Share of Female Graduates by Field_Engineering, manufacturing and construction",33.328,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",40.05,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,"Share of Female Graduates by Field_Engineering, manufacturing and construction",38.176,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,"Share of Female Graduates by Field_Engineering, manufacturing and construction",35.85,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,"Share of Female Graduates by Field_Engineering, manufacturing and construction",36.12,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,"Share of Female Graduates by Field_Engineering, manufacturing and construction",33.211,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,"Share of Female Graduates by Field_Engineering, manufacturing and construction",32.27,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,"Share of Female Graduates by Field_Engineering, manufacturing and construction",31.52,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,"Share of Female Graduates by Field_Engineering, manufacturing and construction",38.082,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,"Share of Female Graduates by Field_Engineering, manufacturing and construction",36.826,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,Share of Female Graduates by Field_Health and welfare,72.408,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,Share of Female Graduates by Field_Health and welfare,68.718,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,Share of Female Graduates by Field_Health and welfare,74.029,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,Share of Female Graduates by Field_Health and welfare,80.183,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,Share of Female Graduates by Field_Health and welfare,62.904,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,Share of Female Graduates by Field_Health and welfare,78.79,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,Share of Female Graduates by Field_Health and welfare,77.727,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,Share of Female Graduates by Field_Health and welfare,77.819,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,Share of Female Graduates by Field_Health and welfare,76.49,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,Share of Female Graduates by Field_Health and welfare,76.866,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,Share of Female Graduates by Field_Health and welfare,67.86,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,Share of Female Graduates by Field_Health and welfare,62.987,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",70.732,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",56.703,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",70.612,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",69.637,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",72.328,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",68.088,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",67.109,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",67.441,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",63.886,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",42.242,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",34.167,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",38.56,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",45.344,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.14,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.29,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",41.706,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",41.819,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.244,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",45.84,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.76,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,Share of Female Graduates by Field_Services,62.542,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,Share of Female Graduates by Field_Services,52.752,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,Share of Female Graduates by Field_Services,57.757,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,Share of Female Graduates by Field_Services,63.622,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,Share of Female Graduates by Field_Services,53.185,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,Share of Female Graduates by Field_Services,53.171,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,Share of Female Graduates by Field_Services,62.428,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,Share of Female Graduates by Field_Services,65.563,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,Share of Female Graduates by Field_Services,63.627,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,Share of Female Graduates by Field_Services,39.047,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,Share of Female Graduates by Field_Services,48.656,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,Share of Female Graduates by Field_Services,55.949,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,Share of Female Graduates by Field_Social Sciences Journalism and Information,69.176,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,Share of Female Graduates by Field_Social Sciences Journalism and Information,64.94,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,Share of Female Graduates by Field_Social Sciences Journalism and Information,66.716,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
